shapeid,x,y
0,-71.00282669,42.3565454
0,-71.00361174,42.35631637
0,-71.0033579,42.35495365
0,-71.00337627,42.35478195
0,-71.00451732,42.35199664
0,-71.00462733,42.3510147
0,-71.00500274,42.3488796
0,-71.00477541,42.34727846
0,-71.00478918,42.34707984
0,-71.00492941,42.34712244
0,-71.00761372,42.34667844
0,-71.00773373,42.34670749
0,-71.01404346,42.35076076
0,-71.0140655,42.35087693
0,-71.01533676,42.35158698
0,-71.01670177,42.35245921
0,-71.02639317,42.35716899
0,-71.02742749,42.35768447
0,-71.02821854,42.35807985
0,-71.02815864,42.35822312
0,-71.0280698,42.35822989
0,-71.02766251,42.35950862
0,-71.02749967,42.36006923
0,-71.02698712,42.36081368
0,-71.02659477,42.36172283
0,-71.02628047,42.36278267
0,-71.0262697,42.36338057
0,-71.02645466,42.36437552
0,-71.02716596,42.36485536
0,-71.02825673,42.36392328
0,-71.02856226,42.36354146
0,-71.02867815,42.36348129
0,-71.02962962,42.36316358
0,-71.03071827,42.36295673
0,-71.03138534,42.36246771
0,-71.03198329,42.36236779
0,-71.03256783,42.36127664
0,-71.03374984,42.36049663
0,-71.03396268,42.36048487
0,-71.03560773,42.36138967
0,-71.03571796,42.36144554
0,-71.03727244,42.36280163
0,-71.03748214,42.36286559
0,-71.03752971,42.36293795
0,-71.0379762,42.36462736
0,-71.03857638,42.36488113
0,-71.04068268,42.36384872
0,-71.04184781,42.36442195
0,-71.04235958,42.36641263
0,-71.04294394,42.36701728
0,-71.04367549,42.36870428
0,-71.04378344,42.36924113
0,-71.04440111,42.36974876
0,-71.04497943,42.37053147
0,-71.0457183,42.37153049
0,-71.04560894,42.37171117
0,-71.04536291,42.37216462
0,-71.04507006,42.37259373
0,-71.04482477,42.37294373
0,-71.0446698,42.3731374
0,-71.04363588,42.3728696
0,-71.04217933,42.37321834
0,-71.04206448,42.37349147
0,-71.04129864,42.37402132
0,-71.04149114,42.37447294
0,-71.04149173,42.374749
0,-71.04189839,42.37501268
0,-71.04233242,42.37579235
0,-71.04303641,42.37665323
0,-71.04328879,42.37701508
0,-71.0432784,42.37712178
0,-71.04277496,42.37790404
0,-71.04286403,42.37822765
0,-71.04323596,42.37864183
0,-71.04325025,42.37881642
0,-71.04320501,42.37928931
0,-71.0431634,42.37987446
0,-71.04303408,42.38044604
0,-71.04221408,42.38217132
0,-71.04018855,42.38372271
0,-71.03940677,42.38398137
0,-71.03900828,42.3844191
0,-71.03732341,42.38522403
0,-71.03518819,42.38479833
0,-71.03352429,42.38441044
0,-71.03293749,42.38297263
0,-71.03103192,42.3830387
0,-71.02993768,42.38360198
0,-71.02900563,42.38355701
0,-71.02862948,42.38322151
0,-71.02790815,42.3827666
0,-71.02751904,42.38272933
0,-71.02723293,42.38337329
0,-71.02705008,42.38357039
0,-71.02626448,42.38383992
0,-71.02435914,42.38469623
0,-71.02268419,42.38589753
0,-71.02261913,42.38591864
0,-71.02218292,42.38604684
0,-71.02103501,42.38639688
0,-71.02055088,42.38634382
0,-71.01991907,42.3863379
0,-71.01943108,42.38664676
0,-71.01874097,42.38744296
0,-71.01869626,42.38748036
0,-71.01798998,42.38855007
0,-71.01665665,42.39014647
0,-71.0154864,42.3913204
0,-71.0148801,42.39203597
0,-71.01536474,42.39266722
0,-71.01561879,42.39288453
0,-71.01578983,42.39317421
0,-71.01572686,42.3938553
0,-71.01563088,42.39396383
0,-71.01521738,42.39430043
0,-71.0151512,42.39448209
0,-71.01460154,42.39495203
0,-71.01428649,42.3951458
0,-71.01307864,42.39541675
0,-71.01218194,42.39556799
0,-71.01148338,42.3960392
0,-71.01062952,42.39641956
0,-71.00947756,42.39662048
0,-71.00737552,42.39610185
0,-71.00643585,42.39574855
0,-71.00369542,42.39601386
0,-71.00136624,42.39669693
0,-71.00077164,42.396777
0,-70.99892676,42.39694565
0,-70.99853245,42.39694832
0,-70.99795763,42.39846597
0,-70.99656092,42.39874677
0,-70.99374009,42.39702277
0,-70.99363327,42.39685212
0,-70.99165445,42.39522711
0,-70.9891456,42.39479634
0,-70.98885352,42.39470549
1,-71.11079291,42.32898383
1,-71.10832093,42.3273274
1,-71.10715199,42.32687605
1,-71.10639271,42.32642179
1,-71.10584174,42.3262284
1,-71.10487978,42.3260991
1,-71.10420123,42.3261203
1,-71.10212502,42.32636863
1,-71.10045215,42.32642227
1,-71.09903359,42.32634856
1,-71.09788137,42.32629324
1,-71.09848055,42.32451137
1,-71.09854097,42.32425666
1,-71.09856438,42.32394665
1,-71.09852984,42.32356263
1,-71.09844734,42.32275228
1,-71.09844329,42.3220495
1,-71.09835291,42.31962724
1,-71.09831954,42.31830035
1,-71.09826713,42.3167116
1,-71.09826915,42.31616196
1,-71.09835981,42.3156837
1,-71.09771597,42.315179
1,-71.09519202,42.31340485
1,-71.09500799,42.31327496
1,-71.0946851,42.3130628
1,-71.09442177,42.31296034
1,-71.09422773,42.31289187
1,-71.09399898,42.31276017
1,-71.09373888,42.31255783
1,-71.09356047,42.31224437
1,-71.09350059,42.31206964
1,-71.09337251,42.31146136
1,-71.09328063,42.31114491
1,-71.09323007,42.31101631
1,-71.09300897,42.31067251
1,-71.09285136,42.31051774
1,-71.09266306,42.31032336
1,-71.09225456,42.310014
1,-71.09199641,42.30979931
1,-71.09160927,42.30952243
1,-71.08916761,42.30766145
1,-71.08889998,42.30748596
1,-71.08833792,42.30716399
1,-71.08713931,42.30655296
1,-71.08523457,42.30537179
1,-71.08474926,42.30532152
1,-71.08471833,42.30521116
1,-71.08562409,42.30201395
1,-71.08697866,42.29829
1,-71.08725411,42.29812865
1,-71.08952584,42.29762638
1,-71.09132663,42.29700796
1,-71.09158228,42.29679868
1,-71.09346695,42.29427857
1,-71.09441824,42.29333838
1,-71.09501382,42.29272158
1,-71.09558106,42.2921511
1,-71.09582129,42.29197483
1,-71.09423629,42.28848115
1,-71.09402395,42.28762939
1,-71.09470778,42.28731934
1,-71.09521198,42.28698644
1,-71.09917665,42.28280265
1,-71.09960176,42.28234066
1,-71.09995027,42.28204693
1,-71.1004749,42.28186856
1,-71.10205443,42.28155916
1,-71.10396607,42.28121839
1,-71.10531943,42.28054357
1,-71.10587677,42.28026851
1,-71.10730952,42.27893513
1,-71.10756334,42.27816096
1,-71.10762336,42.27790516
1,-71.10762682,42.27778879
1,-71.10830717,42.27617554
1,-71.10846706,42.27571812
1,-71.10856511,42.27543076
1,-71.10882268,42.27497999
1,-71.10907521,42.27457953
1,-71.11044083,42.27216719
1,-71.11018146,42.270752
1,-71.11010573,42.27058893
1,-71.11014844,42.27042471
1,-71.11038292,42.27003578
1,-71.11082162,42.2693491
1,-71.11124457,42.2684542
1,-71.11159191,42.26772272
1,-71.11167954,42.26740693
1,-71.11068693,42.2658975
1,-71.10897281,42.26335713
1,-71.10846171,42.26258895
1,-71.10504372,42.24589674
1,-71.12850538,42.22510809
1,-71.14372646,42.23125446
1,-71.14950869,42.25213919
1,-71.15887204,42.25197683
1,-71.17966951,42.27328469
1,-71.19630662,42.28190526
1,-71.16615471,42.30592786
1,-71.15230449,42.29588864
1,-71.13845235,42.30459344
1,-71.13450207,42.31146078
1,-71.12186407,42.32536909
1,-71.11778754,42.3242694
1,-71.11410765,42.33174902
1,-71.11210684,42.33197062
1,-71.11197962,42.33162978
1,-71.11079291,42.32898383
2,-71.11060824,42.3527727
2,-71.1105754,42.352211
2,-71.11049971,42.35218577
2,-71.1104903,42.35215281
2,-71.11028529,42.35210025
2,-71.11028314,42.35208954
2,-71.10920041,42.3521295
2,-71.10867328,42.35212057
2,-71.10806133,42.35200982
2,-71.10697594,42.35170235
2,-71.10588369,42.35162983
2,-71.10355397,42.35145543
2,-71.10329439,42.35149378
2,-71.10324643,42.35147303
2,-71.10126884,42.35171549
2,-71.10033911,42.35168825
2,-71.0993986,42.35152747
2,-71.09803178,42.35109764
2,-71.0972308,42.35104572
2,-71.09657618,42.35107471
2,-71.09601445,42.35115643
2,-71.09556283,42.3512004
2,-71.09507271,42.35119154
2,-71.09463018,42.3510857
2,-71.09439921,42.35110547
2,-71.09354923,42.35142654
2,-71.09340289,42.35157421
2,-71.09324257,42.35165185
2,-71.09279674,42.35177658
2,-71.09217037,42.35195182
2,-71.0919246,42.35198141
2,-71.09106171,42.35206064
2,-71.09024265,42.35210714
2,-71.09000104,42.35221147
2,-71.08988448,42.35194369
2,-71.08969812,42.35158684
2,-71.08960475,42.35138153
2,-71.08948086,42.35138728
2,-71.08930887,42.35105076
2,-71.08941276,42.35098075
2,-71.08930223,42.35079596
2,-71.08925915,42.35075209
2,-71.08913454,42.35078275
2,-71.08903715,42.35053804
2,-71.08913821,42.3505093
2,-71.0891467,42.35047736
2,-71.08905349,42.35048736
2,-71.08898189,42.35030749
2,-71.08900782,42.35023975
2,-71.08898657,42.35018454
2,-71.08888433,42.35003435
2,-71.08890225,42.35001026
2,-71.08877078,42.34974707
2,-71.08873961,42.34973894
2,-71.0885794,42.34943809
2,-71.08858706,42.34938293
2,-71.08833444,42.34886422
2,-71.08830604,42.34880628
2,-71.08820495,42.34883532
2,-71.08807214,42.34857111
2,-71.08818043,42.34854209
2,-71.08817587,42.34850465
2,-71.08790181,42.34856942
2,-71.08775614,42.34827696
2,-71.08803009,42.34820208
2,-71.08796613,42.34806463
2,-71.08765718,42.34810273
2,-71.0876772,42.3477954
2,-71.08767613,42.3477749
2,-71.08782388,42.34777454
2,-71.08752268,42.34718083
2,-71.08744431,42.3470381
2,-71.08725636,42.3469403
2,-71.08708402,42.34666169
2,-71.08720501,42.34654278
2,-71.08668968,42.34634931
2,-71.08674137,42.34615971
2,-71.08668977,42.34615151
2,-71.08662884,42.34610139
2,-71.08666944,42.34595363
2,-71.08692264,42.34599107
2,-71.08684175,42.3458696
2,-71.08642179,42.34580394
2,-71.08644889,42.34569979
2,-71.08639076,42.34558998
2,-71.08642766,42.34545736
2,-71.08668443,42.34549748
2,-71.08656868,42.34536438
2,-71.08641836,42.3450447
2,-71.08622092,42.34474735
2,-71.08527146,42.34475834
2,-71.08439325,42.34463607
2,-71.0843376,42.34455249
2,-71.0856201,42.34351748
2,-71.08557167,42.34337733
2,-71.08532656,42.34357425
2,-71.08475863,42.34318104
2,-71.08499415,42.34298053
2,-71.08463129,42.34279468
2,-71.08427444,42.34283804
2,-71.08404488,42.34268039
2,-71.08388765,42.34248023
2,-71.0840697,42.34237575
2,-71.08386501,42.3422645
2,-71.08359468,42.34228404
2,-71.08306785,42.34185355
2,-71.08277949,42.34168767
2,-71.08243137,42.34147791
2,-71.08205482,42.34120924
2,-71.08191432,42.3410234
2,-71.08169671,42.34087648
2,-71.08170778,42.34083642
2,-71.081791,42.34081083
2,-71.08150854,42.34062184
2,-71.08122002,42.34049428
2,-71.08102082,42.34046861
2,-71.08035887,42.33977299
2,-71.08039281,42.33972589
2,-71.08021863,42.33954972
2,-71.08033072,42.33948954
2,-71.08019821,42.33936877
2,-71.08009093,42.33925971
2,-71.07981836,42.33941906
2,-71.07977298,42.33937969
2,-71.07980487,42.33928091
2,-71.07954185,42.33909907
2,-71.07936951,42.33900845
2,-71.0791592,42.33902906
2,-71.07902369,42.33899827
2,-71.07865587,42.33868596
2,-71.07833455,42.33842282
2,-71.07817201,42.33830461
2,-71.07813651,42.33822429
2,-71.07818243,42.3380026
2,-71.07795865,42.3377024
2,-71.07782004,42.33759675
2,-71.0779721,42.33750917
2,-71.07782496,42.33738817
2,-71.07768868,42.33748489
2,-71.07735538,42.33721992
2,-71.0773757,42.33701545
2,-71.07701648,42.33671701
2,-71.0766975,42.33646371
2,-71.07649931,42.33628922
2,-71.07635332,42.33639027
2,-71.0759266,42.33608931
2,-71.07558259,42.33581272
2,-71.07552887,42.33576441
2,-71.07535569,42.3356221
2,-71.07531105,42.33565223
2,-71.0752764,42.33562626
2,-71.07529836,42.33557466
2,-71.07506783,42.33538848
2,-71.07509918,42.33536988
2,-71.07493079,42.33522937
2,-71.07506465,42.33512729
2,-71.07478163,42.33491878
2,-71.07342619,42.33378125
2,-71.07285998,42.33331404
2,-71.07257053,42.33351789
2,-71.07223607,42.33378484
2,-71.07188634,42.33345322
2,-71.07247539,42.33303381
2,-71.07245167,42.33292017
2,-71.07215626,42.33280706
2,-71.07190618,42.33265301
2,-71.07138754,42.33236267
2,-71.07148635,42.33260781
2,-71.07134657,42.3328238
2,-71.07103822,42.33313712
2,-71.07048505,42.33361089
2,-71.06986771,42.33400044
2,-71.06944684,42.33424756
2,-71.06906727,42.33443682
2,-71.06823741,42.33479367
2,-71.06781821,42.33500066
2,-71.06741646,42.33506693
2,-71.06719647,42.33493143
2,-71.06552539,42.33377583
2,-71.06680506,42.33156095
2,-71.06592501,42.33137515
2,-71.06575952,42.33134681
2,-71.06508329,42.33121061
2,-71.06443108,42.33237454
2,-71.06350896,42.33201612
2,-71.06370852,42.33170864
2,-71.06333061,42.3315762
2,-71.06357235,42.33120313
2,-71.06350352,42.33117548
2,-71.0636524,42.33092489
2,-71.06181666,42.33055581
2,-71.06104331,42.33040221
2,-71.06099049,42.33039213
2,-71.06022838,42.33032418
2,-71.06007765,42.33024787
2,-71.05995663,42.33020734
2,-71.0596163,42.33011356
2,-71.05918572,42.33002273
2,-71.05816851,42.32983799
2,-71.05817143,42.32998322
2,-71.05776548,42.32998516
2,-71.05775898,42.32976599
2,-71.05762584,42.32975476
2,-71.05762516,42.32985122
2,-71.05742455,42.32984688
2,-71.05733639,42.32982868
2,-71.057168,42.3296994
2,-71.05734196,42.32957192
2,-71.05718232,42.32955429
2,-71.0570499,42.3294817
2,-71.05748447,42.32885309
2,-71.0577882,42.32834092
2,-71.05799449,42.32784939
2,-71.05860225,42.32651012
2,-71.05896513,42.32569387
2,-71.05937664,42.32480353
2,-71.06013929,42.32375197
2,-71.06066722,42.32303398
2,-71.06090431,42.32272832
2,-71.06102464,42.32243076
2,-71.06118342,42.32198176
2,-71.0613416,42.32149912
2,-71.06136417,42.32134661
2,-71.06133829,42.32110591
2,-71.06128389,42.32077382
2,-71.06130751,42.32067068
2,-71.06135609,42.32059787
2,-71.06163345,42.32043237
2,-71.06179788,42.32034606
2,-71.06191684,42.32027148
2,-71.06238713,42.319938
2,-71.06252968,42.31980299
2,-71.06284047,42.31949293
2,-71.06302117,42.31926208
2,-71.06346948,42.3186447
2,-71.06355087,42.31853086
2,-71.0636416,42.31840387
2,-71.06388538,42.31806617
2,-71.06395071,42.31797477
2,-71.06419541,42.31765966
2,-71.06424973,42.31760212
2,-71.0643321,42.31752526
2,-71.06443868,42.31743062
2,-71.0645374,42.31735596
2,-71.06468097,42.31725746
2,-71.06497027,42.31709283
2,-71.06527249,42.31696583
2,-71.06549154,42.31683549
2,-71.06557704,42.31676619
2,-71.06567983,42.31666039
2,-71.06598176,42.31632866
2,-71.06619853,42.31602934
2,-71.0665009,42.31565521
2,-71.06699472,42.31507433
2,-71.06705455,42.31498452
2,-71.06715461,42.31485412
2,-71.06724562,42.31472694
2,-71.06742724,42.31449849
2,-71.0675563,42.31426465
2,-71.06760523,42.31414906
2,-71.06815692,42.31317798
2,-71.06820001,42.31307166
2,-71.06836702,42.31277542
2,-71.06852188,42.31262096
2,-71.06877256,42.31238607
2,-71.06887147,42.3122821
2,-71.06950042,42.31173935
2,-71.06969032,42.31156427
2,-71.06999749,42.3113631
2,-71.07026327,42.31126064
2,-71.07065969,42.31106495
2,-71.07074766,42.3110124
2,-71.07107132,42.31084639
2,-71.07153063,42.31062471
2,-71.07171902,42.31052823
2,-71.07185248,42.31044083
2,-71.07200275,42.31034448
2,-71.07219947,42.31021989
2,-71.0723549,42.31014308
2,-71.07267965,42.3099068
2,-71.07294575,42.30970984
2,-71.07309076,42.3096291
2,-71.07330999,42.30952015
2,-71.07352148,42.30938211
2,-71.07372245,42.30924723
2,-71.07392659,42.30909934
2,-71.07448201,42.30874215
2,-71.07465308,42.30864756
2,-71.0747611,42.30857133
2,-71.07482887,42.30851584
2,-71.07493447,42.30841762
2,-71.07500689,42.30835643
2,-71.07512256,42.30826704
2,-71.07523478,42.30818294
2,-71.07546075,42.30801023
2,-71.07569524,42.30778528
2,-71.07594127,42.30757498
2,-71.07606907,42.30748188
2,-71.07652644,42.30708622
2,-71.07666526,42.30700303
2,-71.07698622,42.30677186
2,-71.07706664,42.30669569
2,-71.07722023,42.30658921
2,-71.07744539,42.30646283
2,-71.07764294,42.30636137
2,-71.07788242,42.30625363
2,-71.07803009,42.30619772
2,-71.078163,42.30615237
2,-71.07851765,42.30607794
2,-71.07914293,42.30594611
2,-71.07943796,42.30588073
2,-71.07964145,42.30582759
2,-71.07983152,42.30576397
2,-71.07997844,42.30569119
2,-71.08040022,42.30544407
2,-71.08061713,42.3053469
2,-71.08085242,42.3052063
2,-71.08103586,42.30507905
2,-71.0817423,42.30464571
2,-71.08194056,42.30450875
2,-71.08229396,42.30423204
2,-71.08249171,42.30412409
2,-71.08303767,42.30368617
2,-71.08332891,42.30355978
2,-71.0835732,42.30349754
2,-71.0838044,42.30347456
2,-71.08400504,42.30346219
2,-71.08432307,42.30344909
2,-71.08496752,42.30343084
2,-71.08522437,42.30342493
2,-71.08471833,42.30521116
2,-71.08474926,42.30532152
2,-71.08523457,42.30537179
2,-71.08619253,42.30596585
2,-71.08713931,42.30655296
2,-71.08744318,42.30670787
2,-71.08802059,42.30700222
2,-71.08851965,42.30726809
2,-71.08873534,42.30739165
2,-71.08894129,42.30751305
2,-71.08916761,42.30766145
2,-71.08952095,42.30793076
2,-71.0899112,42.30822821
2,-71.09024012,42.30847891
2,-71.09085061,42.30894421
2,-71.09124565,42.3092453
2,-71.09147261,42.30941827
2,-71.09199641,42.30979931
2,-71.09237022,42.31010158
2,-71.09269477,42.3103561
2,-71.09286316,42.31052932
2,-71.09303112,42.31070115
2,-71.09306082,42.31075314
2,-71.09323007,42.31101631
2,-71.09328063,42.31114491
2,-71.09334554,42.31136847
2,-71.09340587,42.31161979
2,-71.09350059,42.31206964
2,-71.09355482,42.3122279
2,-71.09373888,42.31255783
2,-71.09399898,42.31276017
2,-71.09422773,42.31289187
2,-71.0946851,42.3130628
2,-71.09508833,42.31333166
2,-71.09767169,42.31514788
2,-71.09835981,42.3156837
2,-71.09828387,42.31608425
2,-71.09844649,42.32260605
2,-71.09858144,42.32393875
2,-71.09848055,42.32451137
2,-71.09788137,42.32629324
2,-71.10053671,42.32642651
2,-71.1020399,42.32637822
2,-71.10323632,42.3262435
2,-71.10405328,42.32613991
2,-71.10487978,42.3260991
2,-71.10584174,42.3262284
2,-71.10639271,42.32642179
2,-71.10715199,42.32687605
2,-71.10832093,42.3273274
2,-71.10877149,42.3276002
2,-71.11079291,42.32898383
2,-71.11195465,42.33163395
2,-71.11210684,42.33197062
2,-71.11410765,42.33174902
2,-71.11323339,42.33283721
2,-71.11288418,42.33324336
2,-71.11249636,42.33366368
2,-71.11183253,42.33432888
2,-71.11072827,42.33534704
2,-71.1110736,42.33557688
2,-71.1111397,42.33579149
2,-71.11082859,42.33626208
2,-71.11171757,42.33736701
2,-71.11108026,42.33919425
2,-71.11056044,42.34070746
2,-71.10978533,42.34143945
2,-71.10838497,42.34202782
2,-71.10833473,42.34236351
2,-71.10583069,42.34383419
2,-71.10735266,42.34694365
2,-71.10704374,42.34861645
2,-71.11089067,42.34962915
2,-71.11090003,42.35042023
2,-71.11060824,42.3527727
3,-71.05685198,42.32482385
3,-71.05682092,42.32315396
3,-71.05679214,42.32125517
3,-71.05675738,42.31961187
3,-71.05670307,42.31706171
3,-71.05669148,42.31635173
3,-71.05668947,42.31543098
3,-71.05672976,42.31512522
3,-71.05699329,42.3139536
3,-71.05747805,42.3117719
3,-71.05787031,42.31004935
3,-71.05826153,42.30833524
3,-71.0585863,42.30691684
3,-71.05900019,42.3050683
3,-71.05947928,42.30295274
3,-71.05980567,42.30151021
3,-71.06022348,42.30004695
3,-71.06055547,42.29890817
3,-71.06064114,42.29862706
3,-71.06077474,42.29817554
3,-71.06123533,42.29658468
3,-71.06176464,42.29475765
3,-71.06239889,42.29258596
3,-71.06299174,42.29047344
3,-71.06339787,42.28902218
3,-71.06374292,42.28778349
3,-71.06411752,42.28643678
3,-71.06430861,42.28576454
3,-71.06470622,42.28431518
3,-71.06532426,42.28209352
3,-71.06582298,42.28031072
3,-71.06636116,42.27841132
3,-71.06690985,42.27648243
3,-71.06733652,42.27497182
3,-71.06769497,42.27365518
3,-71.06798541,42.272496
3,-71.06804145,42.27222451
3,-71.06796706,42.27190994
3,-71.06804113,42.27165371
3,-71.06818932,42.27137578
3,-71.06804315,42.27105027
3,-71.06808781,42.27049174
3,-71.06829333,42.27043727
3,-71.0686265,42.27048753
3,-71.06872259,42.27064649
3,-71.06873232,42.27082016
3,-71.06940907,42.27078629
3,-71.06971994,42.27076596
3,-71.07017985,42.27072515
3,-71.07064143,42.27076502
3,-71.07090849,42.27083023
3,-71.0711644,42.27096044
3,-71.071991,42.27094843
3,-71.07288839,42.27057665
3,-71.07298166,42.27044335
3,-71.07319578,42.27035935
3,-71.07343899,42.27040115
3,-71.07494085,42.27041028
3,-71.07514225,42.27045932
3,-71.07555292,42.27059805
3,-71.07715495,42.27058416
3,-71.07793419,42.2700462
3,-71.0785671,42.26976889
3,-71.07907878,42.26966375
